"Gene_ID","Human_Homolog","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"G4P62_000001","EFNB1",131.234319165241,-0.134021693825789,0.145134601873859,-0.923430333603502,0.355782990040931,0.560493593640152
"G4P62_000002","SPTAN1",10.8092577529229,0.281542382642329,0.226299697242995,1.24411294434926,0.213457997632169,0.409459245726702
"G4P62_000003","AR",17.7167620083421,-0.0672027881711896,0.266357674666187,-0.252302803947405,0.800807020993807,0.89152018894689
"G4P62_000004","MSN",8.52065344488013,-0.511728203650503,0.302700845878345,-1.69054104280953,0.0909244931125277,0.233383884827937
"G4P62_000005","ZC4H2",176.236014415127,-0.181554895708993,0.070855620547263,-2.56232172277554,0.0103974952840106,0.0495347645052576
"G4P62_000006","ASB12",48.4701869998755,0.00556457845145387,0.145570240979812,0.0382260715789126,0.969507433969487,0.984914691577636
"G4P62_000007","ARHGEF9",887.190431362906,0.158277218216474,0.0508781499634467,3.11090749821264,0.00186513355343311,0.0139024834830387
"G4P62_000008","SH2D1A",11.1469842902592,-0.0955088031656751,0.263753805340547,-0.362113460476365,0.717267245269972,0.842194079760904
"G4P62_000009","AGTR2",20.8910277075782,-0.564924580749991,0.279165716523305,-2.02361732588619,0.043009540946677,0.140147492296575
"G4P62_000010","APOOL",29.840496761961,0.166912131287702,0.179034899913379,0.932288237480282,0.351187584910182,0.556123358598777
"G4P62_000011","CNKSR2",281.304123732043,0.120131569043485,0.0802883934595029,1.49625075141252,0.134588323621683,0.301801984330717
"G4P62_000012","HDX",54.3978511363221,-0.117381563409221,0.136198754726595,-0.861840210249005,0.388775454283643,0.59223405559
"G4P62_000013","RPS6KA6",191.250331123503,0.192421835122108,0.0703268746194246,2.73610673250309,0.00621708574388922,0.0339120965882291
"G4P62_000014","POU3F4",112.22856827096,-0.302782693428509,0.0954971126136594,-3.17059526871182,0.00152126939125373,0.0119245915130669
"G4P62_000015","TMEM182",2.25452055198672,-0.296786762362814,0.530395122707485,-0.559557864800527,0.575781051721428,0.746796149392186
"G4P62_000016","",14.7165947684731,0.447350622652724,0.206034175242808,2.17124475648532,0.0299126757903293,0.109090591289152
"G4P62_000017","SH3BGRL",40.2238426525584,-0.21536105574897,0.132454675449964,-1.62592264121567,0.103966112965527,0.255120237098289
"G4P62_000018","HMGN5",875.550318730465,-0.0574773068682869,0.0863281974770366,-0.66579991877597,0.505538996815863,0.693506708584578
"G4P62_000019","TENT5C",94.091569820241,0.546201823147391,0.158814678925018,3.43924016875841,0.000583349463409115,0.00577778180453103
"G4P62_000020","TBX22",45.9429142227098,0.70164767185449,0.229539493102546,3.0567623129717,0.00223741616629324,0.0159501555263547
"G4P62_000021","ITM2A",728.609760787119,0.336816868641709,0.0711377704975018,4.73471218293997,2.19366172208272e-06,6.85799500414621e-05
"G4P62_000022","GPR174",3.97589387083666,-0.0202439519229995,0.482800762731206,-0.0419302401439454,0.966554309441252,0.983127222223065
"G4P62_000023","P2RY10",18.6076469241015,0.623266621390796,0.317493879702939,1.9630823182291,0.0496366097489693,0.154254534577591
"G4P62_000024","LPAR4",31.3396730163405,0.0809658617163634,0.17251229175149,0.469333871194508,0.638831008196094,0.790405251617558
"G4P62_000025","",4.72285289740853,-0.391405422360276,0.374108858229229,-1.04623404057556,0.295452990098708,0.49957566387397
"G4P62_000026","CYSLTR1",1.69453790532476,0.801086766534297,0.708700264345696,1.13036047372424,0.258324362203901,0.460555244561355
"G4P62_000027","EDNRB",7.98390016513684,-0.378378770941584,0.320126980029079,-1.18196464074104,0.237219731278121,0.436351876188929
"G4P62_000028","POLR1D",22.79758296692,0.314006506569472,0.208697340180825,1.50460234087029,0.132426344097047,0.299209765650799
"G4P62_000029","VAMP7",55.7246631415569,0.0542544905907659,0.118273489477869,0.458720638329673,0.646434791480477,0.795826447804221
"G4P62_000030","MTUS1",78.7630809915583,0.0300583906190415,0.0977143567165913,0.307614885151649,0.758375392386141,0.866951851169018
"G4P62_000031","PDGFRL",6.56282376293457,-0.0678157505388174,0.365363352370771,-0.185611802877257,0.852749197054331,0.922705613331639
"G4P62_000032","SLC7A2",67.3514550041314,-0.278970696679993,0.170392917323645,-1.63722002687538,0.101584503945236,0.251088660201665
"G4P62_000033","MTMR7",26.8697585277574,0.298273731767605,0.174608032703996,1.70824747950315,0.0875904320127297,0.227473817796823
"G4P62_000034","CNOT7",49.6032226131184,0.234086503337761,0.141356228401483,1.65600416751997,0.0977209748539976,0.244570817889295
"G4P62_000035","ZDHHC2",68.0106512284663,0.197333071776851,0.12073216693058,1.63446972578829,0.102160258020439,0.252133447678656
"G4P62_000036","MICU3",88.862579013889,0.487557687134619,0.106553079983563,4.57572589370323,4.74571578825922e-06,0.000128644941272875
"G4P62_000037","FGF20",7.98046991772427,0.27601241146534,0.359109519197606,0.768602325223966,0.442129424725906,0.640723311180088
"G4P62_000038","H3-3A",100.374843872039,-0.318212492113367,0.117090760498704,-2.71765671995007,0.00657460108826046,0.0354468988683529
"G4P62_000039","",21.4625749208698,-0.0859705878573809,0.198501562568987,-0.433097788978376,0.664943728990704,0.809372087142484
"G4P62_000040","HES7",9.1726990467598,0.892868921832072,0.485033295766722,1.84084047347854,0.0656449397372629,0.186928894839466
"G4P62_000041","HES7",0.328747473636231,0.905708980017312,1.65418499243047,0.547525811297905,0.584017542643172,NA
