"Gene_ID","Human_Homolog","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"G4P62_000001","EFNB1",871.44204479496,0.143114156939932,0.136275770244335,1.0501805029855,0.29363513179069,0.749405028420405
"G4P62_000002","SPTAN1",19.8689339550326,0.204133830665085,0.189778290704663,1.07564374147917,0.282086616903765,0.743605424070953
"G4P62_000003","AR",163.241982472221,0.261358261379879,0.179580486238078,1.45538230157916,0.145563453323584,0.606126121601475
"G4P62_000004","MSN",21.4625443174392,-1.09893783258411,0.264553750981158,-4.1539302637307,3.26812812629367e-05,0.0037792161152008
"G4P62_000005","ZC4H2",94.0302552445241,-0.0757219992087667,0.112082398272022,-0.675592246206143,0.499299565796481,0.865131733602899
"G4P62_000006","ASB12",211.89109306878,-0.141609747855041,0.12755113457912,-1.11021942942578,0.266904482279196,0.729139408617661
"G4P62_000007","ARHGEF9",589.191205710274,0.0480965491316643,0.108655860161091,0.44265030031843,0.658018695957317,0.923995536566906
"G4P62_000008","SH2D1A",1.64418383501852,-0.0745078181507788,0.782634260829336,-0.0952013243987364,0.924154918048728,NA
"G4P62_000009","AGTR2",3.07665066281369,-0.899171477381409,0.573869482892997,-1.56685710633801,0.117148095654183,0.554959644009261
"G4P62_000010","APOOL",114.348894276066,0.152822401300769,0.116481988369383,1.31198310949282,0.189525833602472,0.659664549406988
"G4P62_000011","CNKSR2",2.40061613967581,-0.422981781793711,0.671234202148404,-0.630155287736951,0.528592989722039,0.878516972355347
"G4P62_000012","HDX",78.3487713547101,-0.0919902932614125,0.108210683792177,-0.850103613041423,0.395267483063069,0.813306008456314
"G4P62_000013","RPS6KA6",186.622451894174,0.192797367837839,0.0901440364737491,2.13877007708639,0.0324542939943086,0.327718373232376
"G4P62_000014","POU3F4",32.6842461145189,0.0645196835758634,0.205935456035319,0.313300510839659,0.754052362064329,0.950046447603094
"G4P62_000015","TMEM182",1.24153418148316,0.0719864691157669,0.832864080488036,0.0864324333372437,0.931122665318219,NA
"G4P62_000016","",8.37078727640666,-0.747526113877021,0.35419963869642,-2.11046548954195,0.0348182806953101,0.334518932877989
"G4P62_000017","SH3BGRL",21.6204951947992,-0.29979704603177,0.222511018087395,-1.34733573469166,0.177872128083661,0.647777152474663
"G4P62_000018","HMGN5",1224.59056103998,0.107826080543363,0.0566016574862516,1.90499864018212,0.0567802478655962,0.416851018670879
"G4P62_000019","TENT5C",5.79050812771675,0.0364245355665564,0.431846485535298,0.0843460275505221,0.932781318062897,0.987024155527101
"G4P62_000020","TBX22",18.7504560666983,-0.135181851213559,0.224734698720718,-0.601517486988301,0.547495368153308,0.888252247879068
"G4P62_000021","ITM2A",457.117045096842,0.0504424659097552,0.0744559111321666,0.677481010476319,0.4981008144722,0.864761956205959
"G4P62_000022","GPR174",19.4120122783564,-0.641759940654135,0.243419251813649,-2.63643871991455,0.00837813314601644,0.164477032164156
"G4P62_000023","P2RY10",130.214966724905,-0.37291240959849,0.216132291506411,-1.72538960744526,0.0844572829415843,0.488031909496283
"G4P62_000024","LPAR4",273.58713942589,-0.0562294650903604,0.174028880514293,-0.323104216519639,0.746616317069094,0.947253803465834
"G4P62_000025","",49.4228223433942,0.440979796093591,0.256925476758141,1.71637239583177,0.0860939055513682,0.4930365784499
"G4P62_000026","CYSLTR1",1.19288856788371,0.561502510005046,0.877768155931235,0.639693415864854,0.522371936804548,NA
"G4P62_000027","EDNRB",11.1325857636922,-0.110193168650802,0.33373393519757,-0.330182690548291,0.741261925055004,0.945780253463334
"G4P62_000028","POLR1D",41.7303003709592,0.0493528759783746,0.16208329931093,0.30449081545224,0.760753988981337,0.9512253233402
"G4P62_000029","VAMP7",85.3977152515601,0.154872138164385,0.132507713289892,1.16877828708406,0.242492970638657,0.710648718496684
"G4P62_000030","MTUS1",288.436034214895,0.135482696811088,0.173319373379288,0.781693899357696,0.434394487825364,0.835196116071063
"G4P62_000031","PDGFRL",4.41972027219776,-0.140268258681185,0.419471525845785,-0.334392801509853,0.738083170657084,0.945027399837158
"G4P62_000032","SLC7A2",4.93004203181364,-0.71457236424174,0.413136019413507,-1.72962978453478,0.0836964410496482,0.486564773588446
"G4P62_000033","MTMR7",3.46145500757432,-1.02850190344879,0.482270429683369,-2.13262485142214,0.0329555130116933,0.328511205277679
"G4P62_000034","CNOT7",53.0892236984976,-0.201003830490072,0.161281861962821,-1.24628912416951,0.212658269215658,0.68566550539233
"G4P62_000035","ZDHHC2",1.73714734306626,-1.28532606656019,0.650980112749886,-1.97444751596279,0.0483308796694958,NA
"G4P62_000036","MICU3",25.2274123892119,-0.0272860470057271,0.179703250140763,-0.151839474157277,0.879313547207693,0.978510310272398
"G4P62_000037","FGF20",1.79997660864794,-0.702048462942239,0.656562094757776,-1.06927961353182,0.284943693951846,NA
"G4P62_000038","H3-3A",164.953612929648,0.0216212242002191,0.111208942655434,0.194419834268272,0.845847160718518,0.972443079424608
"G4P62_000039","",8.83951982740104,-0.0805634313861562,0.340277527958937,-0.236758012994258,0.812844526280499,0.96330500737924
"G4P62_000040","HES7",47.9844957227822,-0.397943509162245,0.339195719749858,-1.17319731939929,0.240716686764873,0.710115369896425
"G4P62_000041","HES7",0.538521223932989,-0.198593725756317,1.16672097604508,-0.170215269832129,0.864840843366428,NA
"G4P62_000042","SMIM19",16.740971606413,-0.531170963031501,0.300612951230493,-1.76695967641204,0.077234981636047,0.469326593062855
"G4P62_000043","PLD3",80.3745162425644,0.0689733372040765,0.121578349202652,0.567315954332532,0.570499539460904,0.896064486780486
"G4P62_000044","GPR137",26.3664936972358,0.012669836347052,0.206484242298844,0.0613598219699251,0.951072649460029,0.990658822032361
"G4P62_000045","SYVN1",121.038317369725,0.238637597594735,0.163644284633684,1.45827028502048,0.14476605735491,0.605250740660691
"G4P62_000046","SMAD5",153.015552211451,0.0936513934521894,0.12593676455824,0.743638236067912,0.457095364615104,0.844204093281328
"G4P62_000047","AP1AR",60.0874824665569,-0.00472606902436994,0.120193542210666,-0.0393204904144223,0.968634870259552,0.994547429655973
"G4P62_000048","CFAP100",1.31193996087881,-0.790053275128205,0.738609932179535,-1.06964886431579,0.28477739155256,NA
"G4P62_000049","GABRA4",32.5013668355204,0.120519990901547,0.165086695621855,0.730040603499681,0.465365365884732,0.847065575907768
"G4P62_000050","GABRA2",0.873496970348562,-0.399214042201949,0.983939272540295,-0.405730367049253,0.684940727160709,NA
"G4P62_000051","GUF1",88.9978047637089,-0.0730444797973391,0.124011590221877,-0.589013330662488,0.555852331145817,0.891005116903788
"G4P62_000052","PFDN6",45.0017242393778,-0.129230561251668,0.185867932799921,-0.695281640597895,0.48687881759013,0.859208363233048
"G4P62_000053","MMGT1",28.5194466920645,-0.0366825454157354,0.202759924903801,-0.180916152110134,0.856433390506182,0.973684617104909
"G4P62_000054","INTS6L",43.0263487970681,-0.220561674353552,0.143978559758381,-1.53190638053117,0.125545538777584,0.570039583270277
"G4P62_000055","MOSPD1",32.3221990001623,-0.202499612503016,0.199610338344878,-1.01447457171855,0.310356356953338,0.759039857567709
