"Gene_ID","Human_Homolog","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"G4P62_000001","EFNB1",131.234319165241,-0.0413060402297956,0.145027780018403,-0.284814676364447,0.775786127607982,NA
"G4P62_000002","SPTAN1",10.8092577529229,0.187394602791745,0.226032111308694,0.829061860754018,0.407069403713117,NA
"G4P62_000003","AR",17.7167620083421,0.560705109157901,0.264096902918169,2.12310369020736,0.0337451638663368,NA
"G4P62_000004","MSN",8.52065344488013,-0.284919395137079,0.297250831153412,-0.958515049500507,0.337803106391536,NA
"G4P62_000005","ZC4H2",176.236014415127,0.0314591024780243,0.0701639876732831,0.448365372625525,0.653889528139818,NA
"G4P62_000006","ASB12",48.4701869998755,-0.0423157904077209,0.145378887976693,-0.2910724589839,0.770995902957976,NA
"G4P62_000007","ARHGEF9",887.190431362906,0.10727025675564,0.0508659953791206,2.10887953643923,0.0349549809743777,0.28323387032338
"G4P62_000008","SH2D1A",11.1469842902592,-0.541958199556867,0.267316178143428,-2.02740516238445,0.0426209944316472,NA
"G4P62_000009","AGTR2",20.8910277075782,-0.305518050836874,0.277708960519968,-1.1001375334265,0.271272202512819,NA
"G4P62_000010","APOOL",29.840496761961,0.0430328783186384,0.179067361658962,0.240316704953723,0.810084745734861,NA
"G4P62_000011","CNKSR2",281.304123732043,-0.0456931643465103,0.0803191074855146,-0.568895319893226,0.569427181643292,NA
"G4P62_000012","HDX",54.3978511363221,-0.00907919097480462,0.135508328494533,-0.0670009812361528,0.946580922043981,NA
"G4P62_000013","RPS6KA6",191.250331123503,0.0591385076554045,0.0703534755953792,0.84059113149612,0.400577028702287,NA
"G4P62_000014","POU3F4",112.22856827096,0.211242996445044,0.0941855776178312,2.24283804153314,0.0249072603640798,NA
"G4P62_000015","TMEM182",2.25452055198672,-0.512841912606977,0.533843377812854,-0.960659875014428,0.336723212500903,NA
"G4P62_000016","",14.7165947684731,-0.0599762463433507,0.209195225124511,-0.286699881929204,0.774342128001505,NA
"G4P62_000017","SH3BGRL",40.2238426525584,-0.228485937718349,0.131723436965189,-1.73458833889014,0.0828137464162172,NA
"G4P62_000018","HMGN5",875.550318730465,0.0688129555449399,0.0863152823116129,0.797227949698564,0.425318656388756,0.839334776953529
"G4P62_000019","TENT5C",94.091569820241,-0.040149638339384,0.159069647939925,-0.252402886781689,0.800729669038636,NA
"G4P62_000020","TBX22",45.9429142227098,0.482685395592073,0.229589639825587,2.1023831735559,0.0355197239552697,NA
"G4P62_000021","ITM2A",728.609760787119,-0.0867565437164477,0.0711752879733877,-1.21891384196276,0.222876895390341,0.67699903017817
